maladie,annee,region,indicateur,valeur,unite
troubles_mentaux,2021,Occitanie,incidence,326.0,pour 100 000 hab
troubles_mentaux,2021,Occitanie,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2021,Pays de la Loire,prevalence,16.1,%
troubles_mentaux,2021,Pays de la Loire,incidence,321.0,pour 100 000 hab
troubles_mentaux,2021,Pays de la Loire,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2021,Provence-Alpes-Côte d'Azur,prevalence,16.4,%
troubles_mentaux,2021,Provence-Alpes-Côte d'Azur,incidence,320.0,pour 100 000 hab
troubles_mentaux,2021,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_mentaux,2021,Île-de-France,prevalence,16.6,%
troubles_mentaux,2021,Île-de-France,incidence,360.0,pour 100 000 hab
troubles_mentaux,2021,Île-de-France,mortalite,14.0,pour 100 000 hab
troubles_neurologiques,2021,Auvergne-Rhône-Alpes,prevalence,4.55,%
troubles_neurologiques,2021,Auvergne-Rhône-Alpes,incidence,75.0,pour 100 000 hab
troubles_neurologiques,2021,Auvergne-Rhône-Alpes,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2021,Bourgogne-Franche-Comté,prevalence,4.55,%
troubles_neurologiques,2021,Bourgogne-Franche-Comté,incidence,79.0,pour 100 000 hab
troubles_neurologiques,2021,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_neurologiques,2021,Bretagne,prevalence,4.25,%
troubles_neurologiques,2021,Bretagne,incidence,64.0,pour 100 000 hab
troubles_neurologiques,2021,Bretagne,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2021,Centre-Val de Loire,prevalence,4.35,%
troubles_neurologiques,2021,Centre-Val de Loire,incidence,65.0,pour 100 000 hab
troubles_neurologiques,2021,Centre-Val de Loire,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2021,Corse,prevalence,4.25,%
troubles_neurologiques,2021,Corse,incidence,64.0,pour 100 000 hab
troubles_neurologiques,2021,Corse,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2021,Grand Est,prevalence,4.85,%
troubles_neurologiques,2021,Grand Est,incidence,74.0,pour 100 000 hab
troubles_neurologiques,2021,Grand Est,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2021,Hauts-de-France,prevalence,4.65,%
troubles_neurologiques,2021,Hauts-de-France,incidence,64.0,pour 100 000 hab
troubles_neurologiques,2021,Hauts-de-France,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2021,Normandie,prevalence,4.25,%
troubles_neurologiques,2021,Normandie,incidence,72.0,pour 100 000 hab
troubles_neurologiques,2021,Normandie,mortalite,19.0,pour 100 000 hab
troubles_neurologiques,2021,Nouvelle-Aquitaine,prevalence,4.65,%
troubles_neurologiques,2021,Nouvelle-Aquitaine,incidence,76.0,pour 100 000 hab
troubles_neurologiques,2021,Nouvelle-Aquitaine,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2021,Occitanie,prevalence,4.55,%
troubles_neurologiques,2021,Occitanie,incidence,71.0,pour 100 000 hab
troubles_neurologiques,2021,Occitanie,mortalite,18.0,pour 100 000 hab
troubles_neurologiques,2021,Pays de la Loire,prevalence,4.65,%
troubles_neurologiques,2021,Pays de la Loire,incidence,76.0,pour 100 000 hab
troubles_neurologiques,2021,Pays de la Loire,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2021,Provence-Alpes-Côte d'Azur,prevalence,4.15,%
troubles_neurologiques,2021,Provence-Alpes-Côte d'Azur,incidence,75.0,pour 100 000 hab
troubles_neurologiques,2021,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2021,Île-de-France,prevalence,4.35,%
troubles_neurologiques,2021,Île-de-France,incidence,65.0,pour 100 000 hab
troubles_neurologiques,2021,Île-de-France,mortalite,12.0,pour 100 000 hab
cancer,2022,Auvergne-Rhône-Alpes,incidence,394.0,pour 100 000 hab
cancer,2022,Auvergne-Rhône-Alpes,mortalite,144.0,pour 100 000 hab
cancer,2022,Bourgogne-Franche-Comté,incidence,418.0,pour 100 000 hab
cancer,2022,Bourgogne-Franche-Comté,mortalite,133.0,pour 100 000 hab
cancer,2022,Bretagne,incidence,383.0,pour 100 000 hab
cancer,2022,Bretagne,mortalite,133.0,pour 100 000 hab
cancer,2022,Centre-Val de Loire,incidence,384.0,pour 100 000 hab
cancer,2022,Centre-Val de Loire,mortalite,144.0,pour 100 000 hab
cancer,2022,Corse,incidence,383.0,pour 100 000 hab
cancer,2022,Corse,mortalite,143.0,pour 100 000 hab
cancer,2022,Grand Est,incidence,413.0,pour 100 000 hab
cancer,2022,Grand Est,mortalite,143.0,pour 100 000 hab
cancer,2022,Hauts-de-France,incidence,403.0,pour 100 000 hab
cancer,2022,Hauts-de-France,mortalite,143.0,pour 100 000 hab
cancer,2022,Normandie,incidence,391.0,pour 100 000 hab
cancer,2022,Normandie,mortalite,136.0,pour 100 000 hab
cancer,2022,Nouvelle-Aquitaine,incidence,395.0,pour 100 000 hab
cancer,2022,Nouvelle-Aquitaine,mortalite,145.0,pour 100 000 hab
cancer,2022,Occitanie,incidence,410.0,pour 100 000 hab
cancer,2022,Occitanie,mortalite,140.0,pour 100 000 hab
cancer,2022,Pays de la Loire,incidence,395.0,pour 100 000 hab
cancer,2022,Pays de la Loire,mortalite,140.0,pour 100 000 hab
cancer,2022,Provence-Alpes-Côte d'Azur,incidence,414.0,pour 100 000 hab
cancer,2022,Provence-Alpes-Côte d'Azur,mortalite,134.0,pour 100 000 hab
cancer,2022,Île-de-France,incidence,384.0,pour 100 000 hab
cancer,2022,Île-de-France,mortalite,139.0,pour 100 000 hab
cardiovasculaire,2022,Auvergne-Rhône-Alpes,prevalence,9.8,%
cardiovasculaire,2022,Auvergne-Rhône-Alpes,mortalite,150.0,pour 100 000 hab
cardiovasculaire,2022,Bourgogne-Franche-Comté,prevalence,8.7,%
cardiovasculaire,2022,Bourgogne-Franche-Comté,mortalite,154.0,pour 100 000 hab
cardiovasculaire,2022,Bretagne,prevalence,8.7,%
cardiovasculaire,2022,Bretagne,mortalite,139.0,pour 100 000 hab
cardiovasculaire,2022,Centre-Val de Loire,prevalence,9.8,%
cardiovasculaire,2022,Centre-Val de Loire,mortalite,140.0,pour 100 000 hab
cardiovasculaire,2022,Corse,prevalence,9.7,%
cardiovasculaire,2022,Corse,mortalite,139.0,pour 100 000 hab
cardiovasculaire,2022,Grand Est,prevalence,9.7,%
cardiovasculaire,2022,Grand Est,mortalite,149.0,pour 100 000 hab
cardiovasculaire,2022,Hauts-de-France,prevalence,9.7,%
cardiovasculaire,2022,Hauts-de-France,mortalite,139.0,pour 100 000 hab
cardiovasculaire,2022,Normandie,prevalence,9.0,%
cardiovasculaire,2022,Normandie,mortalite,147.0,pour 100 000 hab
cardiovasculaire,2022,Nouvelle-Aquitaine,prevalence,9.9,%
cardiovasculaire,2022,Nouvelle-Aquitaine,mortalite,151.0,pour 100 000 hab
cardiovasculaire,2022,Occitanie,prevalence,9.4,%
cardiovasculaire,2022,Occitanie,mortalite,146.0,pour 100 000 hab
cardiovasculaire,2022,Pays de la Loire,prevalence,9.4,%
cardiovasculaire,2022,Pays de la Loire,mortalite,151.0,pour 100 000 hab
cardiovasculaire,2022,Provence-Alpes-Côte d'Azur,prevalence,8.8,%
cardiovasculaire,2022,Provence-Alpes-Côte d'Azur,mortalite,150.0,pour 100 000 hab
cardiovasculaire,2022,Île-de-France,prevalence,9.3,%
cardiovasculaire,2022,Île-de-France,mortalite,140.0,pour 100 000 hab
diabete,2022,Auvergne-Rhône-Alpes,prevalence,6.0,%
diabete,2022,Auvergne-Rhône-Alpes,incidence,472.0,pour 100 000 hab
diabete,2022,Bourgogne-Franche-Comté,prevalence,6.4,%
diabete,2022,Bourgogne-Franche-Comté,incidence,446.0,pour 100 000 hab
diabete,2022,Bretagne,prevalence,5.9,%
diabete,2022,Bretagne,incidence,441.0,pour 100 000 hab
diabete,2022,Centre-Val de Loire,prevalence,6.0,%
diabete,2022,Centre-Val de Loire,incidence,472.0,pour 100 000 hab
diabete,2022,Corse,prevalence,5.9,%
diabete,2022,Corse,incidence,481.0,pour 100 000 hab
diabete,2022,Grand Est,prevalence,5.9,%
diabete,2022,Grand Est,incidence,441.0,pour 100 000 hab
diabete,2022,Hauts-de-France,prevalence,5.9,%
diabete,2022,Hauts-de-France,incidence,451.0,pour 100 000 hab
diabete,2022,Normandie,prevalence,6.7,%
diabete,2022,Normandie,incidence,489.0,pour 100 000 hab
diabete,2022,Nouvelle-Aquitaine,prevalence,6.1,%
diabete,2022,Nouvelle-Aquitaine,incidence,483.0,pour 100 000 hab
diabete,2022,Occitanie,prevalence,6.6,%
diabete,2022,Occitanie,incidence,448.0,pour 100 000 hab
diabete,2022,Pays de la Loire,prevalence,6.1,%
diabete,2022,Pays de la Loire,incidence,443.0,pour 100 000 hab
diabete,2022,Provence-Alpes-Côte d'Azur,prevalence,6.0,%
diabete,2022,Provence-Alpes-Côte d'Azur,incidence,442.0,pour 100 000 hab
diabete,2022,Île-de-France,prevalence,6.0,%
diabete,2022,Île-de-France,incidence,482.0,pour 100 000 hab
digestive,2022,Auvergne-Rhône-Alpes,prevalence,7.68,%
digestive,2022,Auvergne-Rhône-Alpes,incidence,228.0,pour 100 000 hab
digestive,2022,Auvergne-Rhône-Alpes,mortalite,32.0,pour 100 000 hab
digestive,2022,Bourgogne-Franche-Comté,prevalence,8.08,%
digestive,2022,Bourgogne-Franche-Comté,incidence,232.0,pour 100 000 hab
digestive,2022,Bourgogne-Franche-Comté,mortalite,21.0,pour 100 000 hab
digestive,2022,Bretagne,prevalence,7.58,%
digestive,2022,Bretagne,incidence,217.0,pour 100 000 hab
digestive,2022,Bretagne,mortalite,21.0,pour 100 000 hab
digestive,2022,Centre-Val de Loire,prevalence,7.68,%
digestive,2022,Centre-Val de Loire,incidence,228.0,pour 100 000 hab
digestive,2022,Centre-Val de Loire,mortalite,32.0,pour 100 000 hab
digestive,2022,Corse,prevalence,7.58,%
digestive,2022,Corse,incidence,227.0,pour 100 000 hab
digestive,2022,Corse,mortalite,31.0,pour 100 000 hab
digestive,2022,Grand Est,prevalence,7.58,%
digestive,2022,Grand Est,incidence,227.0,pour 100 000 hab
digestive,2022,Grand Est,mortalite,31.0,pour 100 000 hab
digestive,2022,Hauts-de-France,prevalence,7.58,%
digestive,2022,Hauts-de-France,incidence,227.0,pour 100 000 hab
digestive,2022,Hauts-de-France,mortalite,31.0,pour 100 000 hab
digestive,2022,Normandie,prevalence,8.38,%
digestive,2022,Normandie,incidence,235.0,pour 100 000 hab
digestive,2022,Normandie,mortalite,24.0,pour 100 000 hab
digestive,2022,Nouvelle-Aquitaine,prevalence,7.78,%
digestive,2022,Nouvelle-Aquitaine,incidence,229.0,pour 100 000 hab
digestive,2022,Nouvelle-Aquitaine,mortalite,33.0,pour 100 000 hab
digestive,2022,Occitanie,prevalence,8.28,%
digestive,2022,Occitanie,incidence,224.0,pour 100 000 hab
digestive,2022,Occitanie,mortalite,28.0,pour 100 000 hab
digestive,2022,Pays de la Loire,prevalence,7.78,%
digestive,2022,Pays de la Loire,incidence,239.0,pour 100 000 hab
digestive,2022,Pays de la Loire,mortalite,28.0,pour 100 000 hab
digestive,2022,Provence-Alpes-Côte d'Azur,prevalence,7.68,%
digestive,2022,Provence-Alpes-Côte d'Azur,incidence,218.0,pour 100 000 hab
digestive,2022,Provence-Alpes-Côte d'Azur,mortalite,22.0,pour 100 000 hab
digestive,2022,Île-de-France,prevalence,7.68,%
digestive,2022,Île-de-France,incidence,238.0,pour 100 000 hab
digestive,2022,Île-de-France,mortalite,27.0,pour 100 000 hab
obesite,2022,Auvergne-Rhône-Alpes,prevalence,13.2,%
obesite,2022,Auvergne-Rhône-Alpes,incidence,282.0,pour 100 000 hab
obesite,2022,Auvergne-Rhône-Alpes,mortalite,5.0,pour 100 000 hab
obesite,2022,Bourgogne-Franche-Comté,prevalence,13.6,%
obesite,2022,Bourgogne-Franche-Comté,incidence,306.0,pour 100 000 hab
obesite,2022,Bourgogne-Franche-Comté,mortalite,9.0,pour 100 000 hab
obesite,2022,Bretagne,prevalence,13.3,%
obesite,2022,Bretagne,incidence,271.0,pour 100 000 hab
obesite,2022,Bretagne,mortalite,6.0,pour 100 000 hab
obesite,2022,Centre-Val de Loire,prevalence,13.8,%
obesite,2022,Centre-Val de Loire,incidence,272.0,pour 100 000 hab
obesite,2022,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
obesite,2022,Corse,prevalence,13.7,%
obesite,2022,Corse,incidence,271.0,pour 100 000 hab
obesite,2022,Corse,mortalite,10.0,pour 100 000 hab
obesite,2022,Grand Est,prevalence,14.3,%
obesite,2022,Grand Est,incidence,301.0,pour 100 000 hab
obesite,2022,Grand Est,mortalite,10.0,pour 100 000 hab
obesite,2022,Hauts-de-France,prevalence,13.7,%
obesite,2022,Hauts-de-France,incidence,291.0,pour 100 000 hab
obesite,2022,Hauts-de-France,mortalite,10.0,pour 100 000 hab
obesite,2022,Normandie,prevalence,13.3,%
obesite,2022,Normandie,incidence,279.0,pour 100 000 hab
obesite,2022,Normandie,mortalite,6.0,pour 100 000 hab
obesite,2022,Nouvelle-Aquitaine,prevalence,13.3,%
obesite,2022,Nouvelle-Aquitaine,incidence,283.0,pour 100 000 hab
obesite,2022,Nouvelle-Aquitaine,mortalite,6.0,pour 100 000 hab
obesite,2022,Occitanie,prevalence,14.0,%
obesite,2022,Occitanie,incidence,298.0,pour 100 000 hab
obesite,2022,Occitanie,mortalite,7.0,pour 100 000 hab
obesite,2022,Pays de la Loire,prevalence,13.7,%
obesite,2022,Pays de la Loire,incidence,283.0,pour 100 000 hab
obesite,2022,Pays de la Loire,mortalite,10.0,pour 100 000 hab
obesite,2022,Provence-Alpes-Côte d'Azur,prevalence,14.0,%
obesite,2022,Provence-Alpes-Côte d'Azur,incidence,302.0,pour 100 000 hab
obesite,2022,Provence-Alpes-Côte d'Azur,mortalite,7.0,pour 100 000 hab
obesite,2022,Île-de-France,prevalence,14.2,%
obesite,2022,Île-de-France,incidence,272.0,pour 100 000 hab
obesite,2022,Île-de-France,mortalite,9.0,pour 100 000 hab
respiratoire_asthme,2022,Auvergne-Rhône-Alpes,prevalence,6.8,%
respiratoire_asthme,2022,Auvergne-Rhône-Alpes,incidence,100.0,pour 100 000 hab
respiratoire_asthme,2022,Auvergne-Rhône-Alpes,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2022,Bourgogne-Franche-Comté,prevalence,6.8,%
respiratoire_asthme,2022,Bourgogne-Franche-Comté,incidence,104.0,pour 100 000 hab
respiratoire_asthme,2022,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2022,Bretagne,prevalence,6.5,%
respiratoire_asthme,2022,Bretagne,incidence,89.0,pour 100 000 hab
respiratoire_asthme,2022,Bretagne,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2022,Centre-Val de Loire,prevalence,6.6,%
respiratoire_asthme,2022,Centre-Val de Loire,incidence,100.0,pour 100 000 hab
respiratoire_asthme,2022,Centre-Val de Loire,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2022,Corse,prevalence,6.5,%
respiratoire_asthme,2022,Corse,incidence,99.0,pour 100 000 hab
respiratoire_asthme,2022,Corse,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2022,Grand Est,prevalence,7.1,%
respiratoire_asthme,2022,Grand Est,incidence,99.0,pour 100 000 hab
respiratoire_asthme,2022,Grand Est,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2022,Hauts-de-France,prevalence,6.9,%
respiratoire_asthme,2022,Hauts-de-France,incidence,99.0,pour 100 000 hab
respiratoire_asthme,2022,Hauts-de-France,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2022,Normandie,prevalence,6.5,%
respiratoire_asthme,2022,Normandie,incidence,107.0,pour 100 000 hab
respiratoire_asthme,2022,Normandie,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2022,Nouvelle-Aquitaine,prevalence,6.9,%
respiratoire_asthme,2022,Nouvelle-Aquitaine,incidence,101.0,pour 100 000 hab
respiratoire_asthme,2022,Nouvelle-Aquitaine,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2022,Occitanie,prevalence,6.8,%
respiratoire_asthme,2022,Occitanie,incidence,96.0,pour 100 000 hab
respiratoire_asthme,2022,Occitanie,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2022,Pays de la Loire,prevalence,6.9,%
respiratoire_asthme,2022,Pays de la Loire,incidence,111.0,pour 100 000 hab
respiratoire_asthme,2022,Pays de la Loire,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2022,Provence-Alpes-Côte d'Azur,prevalence,6.4,%
respiratoire_asthme,2022,Provence-Alpes-Côte d'Azur,incidence,90.0,pour 100 000 hab
respiratoire_asthme,2022,Provence-Alpes-Côte d'Azur,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2022,Île-de-France,prevalence,6.6,%
respiratoire_asthme,2022,Île-de-France,incidence,110.0,pour 100 000 hab
respiratoire_asthme,2022,Île-de-France,mortalite,3.0,pour 100 000 hab
sida,2022,Auvergne-Rhône-Alpes,prevalence,0.46,%
sida,2022,Auvergne-Rhône-Alpes,incidence,21.0,pour 100 000 hab
sida,2022,Auvergne-Rhône-Alpes,mortalite,3.0,pour 100 000 hab
sida,2022,Bourgogne-Franche-Comté,prevalence,0.45,%
sida,2022,Bourgogne-Franche-Comté,incidence,25.0,pour 100 000 hab
sida,2022,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
sida,2022,Bretagne,prevalence,0.45,%
sida,2022,Bretagne,incidence,20.0,pour 100 000 hab
sida,2022,Bretagne,mortalite,4.0,pour 100 000 hab
sida,2022,Centre-Val de Loire,prevalence,0.46,%
sida,2022,Centre-Val de Loire,incidence,21.0,pour 100 000 hab
sida,2022,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
sida,2022,Corse,prevalence,0.45,%
sida,2022,Corse,incidence,20.0,pour 100 000 hab
sida,2022,Corse,mortalite,4.0,pour 100 000 hab
sida,2022,Grand Est,prevalence,0.45,%
sida,2022,Grand Est,incidence,20.0,pour 100 000 hab
sida,2022,Grand Est,mortalite,6.0,pour 100 000 hab
sida,2022,Hauts-de-France,prevalence,0.45,%
sida,2022,Hauts-de-France,incidence,20.0,pour 100 000 hab
sida,2022,Hauts-de-France,mortalite,4.0,pour 100 000 hab
sida,2022,Normandie,prevalence,0.48,%
sida,2022,Normandie,incidence,28.0,pour 100 000 hab
sida,2022,Normandie,mortalite,4.0,pour 100 000 hab
sida,2022,Nouvelle-Aquitaine,prevalence,0.47,%
sida,2022,Nouvelle-Aquitaine,incidence,22.0,pour 100 000 hab
sida,2022,Nouvelle-Aquitaine,mortalite,4.0,pour 100 000 hab
sida,2022,Occitanie,prevalence,0.47,%
sida,2022,Occitanie,incidence,27.0,pour 100 000 hab
sida,2022,Occitanie,mortalite,3.0,pour 100 000 hab
sida,2022,Pays de la Loire,prevalence,0.47,%
sida,2022,Pays de la Loire,incidence,22.0,pour 100 000 hab
sida,2022,Pays de la Loire,mortalite,4.0,pour 100 000 hab
sida,2022,Provence-Alpes-Côte d'Azur,prevalence,0.46,%
sida,2022,Provence-Alpes-Côte d'Azur,incidence,21.0,pour 100 000 hab
sida,2022,Provence-Alpes-Côte d'Azur,mortalite,3.0,pour 100 000 hab
sida,2022,Île-de-France,prevalence,0.46,%
sida,2022,Île-de-France,incidence,21.0,pour 100 000 hab
sida,2022,Île-de-France,mortalite,5.0,pour 100 000 hab
troubles_mentaux,2022,Auvergne-Rhône-Alpes,prevalence,15.8,%
troubles_mentaux,2022,Auvergne-Rhône-Alpes,incidence,356.0,pour 100 000 hab
troubles_mentaux,2022,Auvergne-Rhône-Alpes,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2022,Bourgogne-Franche-Comté,prevalence,16.2,%
troubles_mentaux,2022,Bourgogne-Franche-Comté,incidence,330.0,pour 100 000 hab
troubles_mentaux,2022,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2022,Bretagne,prevalence,15.9,%
troubles_mentaux,2022,Bretagne,incidence,325.0,pour 100 000 hab
troubles_mentaux,2022,Bretagne,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2022,Centre-Val de Loire,prevalence,16.4,%
troubles_mentaux,2022,Centre-Val de Loire,incidence,356.0,pour 100 000 hab
troubles_mentaux,2022,Centre-Val de Loire,mortalite,14.0,pour 100 000 hab
troubles_mentaux,2022,Corse,prevalence,16.3,%
troubles_mentaux,2022,Corse,incidence,365.0,pour 100 000 hab
troubles_mentaux,2022,Corse,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2022,Grand Est,prevalence,16.9,%
troubles_mentaux,2022,Grand Est,incidence,325.0,pour 100 000 hab
troubles_mentaux,2022,Grand Est,mortalite,19.0,pour 100 000 hab
troubles_mentaux,2022,Hauts-de-France,prevalence,16.3,%
troubles_mentaux,2022,Hauts-de-France,incidence,335.0,pour 100 000 hab
troubles_mentaux,2022,Hauts-de-France,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2022,Normandie,prevalence,15.9,%
troubles_mentaux,2022,Normandie,incidence,373.0,pour 100 000 hab
troubles_mentaux,2022,Normandie,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2022,Nouvelle-Aquitaine,prevalence,15.9,%
troubles_mentaux,2022,Nouvelle-Aquitaine,incidence,367.0,pour 100 000 hab
troubles_mentaux,2022,Nouvelle-Aquitaine,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2022,Occitanie,prevalence,16.6,%
troubles_mentaux,2022,Occitanie,incidence,332.0,pour 100 000 hab
troubles_mentaux,2022,Occitanie,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2022,Pays de la Loire,prevalence,16.3,%
troubles_mentaux,2022,Pays de la Loire,incidence,327.0,pour 100 000 hab
troubles_mentaux,2022,Pays de la Loire,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2022,Provence-Alpes-Côte d'Azur,prevalence,16.6,%
troubles_mentaux,2022,Provence-Alpes-Côte d'Azur,incidence,326.0,pour 100 000 hab
troubles_mentaux,2022,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_mentaux,2022,Île-de-France,prevalence,16.8,%
troubles_mentaux,2022,Île-de-France,incidence,366.0,pour 100 000 hab
troubles_mentaux,2022,Île-de-France,mortalite,14.0,pour 100 000 hab
troubles_neurologiques,2022,Auvergne-Rhône-Alpes,prevalence,4.6,%
troubles_neurologiques,2022,Auvergne-Rhône-Alpes,incidence,76.0,pour 100 000 hab
troubles_neurologiques,2022,Auvergne-Rhône-Alpes,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2022,Bourgogne-Franche-Comté,prevalence,4.6,%
troubles_neurologiques,2022,Bourgogne-Franche-Comté,incidence,80.0,pour 100 000 hab
troubles_neurologiques,2022,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_neurologiques,2022,Bretagne,prevalence,4.3,%
troubles_neurologiques,2022,Bretagne,incidence,65.0,pour 100 000 hab
troubles_neurologiques,2022,Bretagne,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2022,Centre-Val de Loire,prevalence,4.4,%
troubles_neurologiques,2022,Centre-Val de Loire,incidence,66.0,pour 100 000 hab
troubles_neurologiques,2022,Centre-Val de Loire,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2022,Corse,prevalence,4.3,%
troubles_neurologiques,2022,Corse,incidence,65.0,pour 100 000 hab
troubles_neurologiques,2022,Corse,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2022,Grand Est,prevalence,4.9,%
troubles_neurologiques,2022,Grand Est,incidence,75.0,pour 100 000 hab
troubles_neurologiques,2022,Grand Est,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2022,Hauts-de-France,prevalence,4.7,%
troubles_neurologiques,2022,Hauts-de-France,incidence,65.0,pour 100 000 hab
troubles_neurologiques,2022,Hauts-de-France,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2022,Normandie,prevalence,4.3,%
troubles_neurologiques,2022,Normandie,incidence,73.0,pour 100 000 hab
troubles_neurologiques,2022,Normandie,mortalite,19.0,pour 100 000 hab
troubles_neurologiques,2022,Nouvelle-Aquitaine,prevalence,4.7,%
troubles_neurologiques,2022,Nouvelle-Aquitaine,incidence,77.0,pour 100 000 hab
troubles_neurologiques,2022,Nouvelle-Aquitaine,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2022,Occitanie,prevalence,4.6,%
troubles_neurologiques,2022,Occitanie,incidence,72.0,pour 100 000 hab
troubles_neurologiques,2022,Occitanie,mortalite,18.0,pour 100 000 hab
troubles_neurologiques,2022,Pays de la Loire,prevalence,4.7,%
troubles_neurologiques,2022,Pays de la Loire,incidence,77.0,pour 100 000 hab
troubles_neurologiques,2022,Pays de la Loire,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2022,Provence-Alpes-Côte d'Azur,prevalence,4.2,%
troubles_neurologiques,2022,Provence-Alpes-Côte d'Azur,incidence,76.0,pour 100 000 hab
troubles_neurologiques,2022,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2022,Île-de-France,prevalence,4.4,%
troubles_neurologiques,2022,Île-de-France,incidence,66.0,pour 100 000 hab
troubles_neurologiques,2022,Île-de-France,mortalite,12.0,pour 100 000 hab
cancer,2023,Auvergne-Rhône-Alpes,incidence,402.0,pour 100 000 hab
cancer,2023,Auvergne-Rhône-Alpes,mortalite,142.0,pour 100 000 hab
cancer,2023,Bourgogne-Franche-Comté,incidence,426.0,pour 100 000 hab
cancer,2023,Bourgogne-Franche-Comté,mortalite,131.0,pour 100 000 hab
cancer,2023,Bretagne,incidence,391.0,pour 100 000 hab
cancer,2023,Bretagne,mortalite,131.0,pour 100 000 hab
cancer,2023,Centre-Val de Loire,incidence,392.0,pour 100 000 hab
cancer,2023,Centre-Val de Loire,mortalite,142.0,pour 100 000 hab
cancer,2023,Corse,incidence,391.0,pour 100 000 hab
cancer,2023,Corse,mortalite,141.0,pour 100 000 hab
cancer,2023,Grand Est,incidence,421.0,pour 100 000 hab
cancer,2023,Grand Est,mortalite,141.0,pour 100 000 hab
cancer,2023,Hauts-de-France,incidence,411.0,pour 100 000 hab
cancer,2023,Hauts-de-France,mortalite,141.0,pour 100 000 hab
cancer,2023,Normandie,incidence,399.0,pour 100 000 hab
cancer,2023,Normandie,mortalite,134.0,pour 100 000 hab
cancer,2023,Nouvelle-Aquitaine,incidence,403.0,pour 100 000 hab
cancer,2023,Nouvelle-Aquitaine,mortalite,143.0,pour 100 000 hab
cancer,2023,Occitanie,incidence,418.0,pour 100 000 hab
cancer,2023,Occitanie,mortalite,138.0,pour 100 000 hab
cancer,2023,Pays de la Loire,incidence,403.0,pour 100 000 hab
cancer,2023,Pays de la Loire,mortalite,138.0,pour 100 000 hab
cancer,2023,Provence-Alpes-Côte d'Azur,incidence,422.0,pour 100 000 hab
cancer,2023,Provence-Alpes-Côte d'Azur,mortalite,132.0,pour 100 000 hab
cancer,2023,Île-de-France,incidence,392.0,pour 100 000 hab
cancer,2023,Île-de-France,mortalite,137.0,pour 100 000 hab
cardiovasculaire,2023,Auvergne-Rhône-Alpes,prevalence,9.95,%
cardiovasculaire,2023,Auvergne-Rhône-Alpes,mortalite,147.0,pour 100 000 hab
cardiovasculaire,2023,Bourgogne-Franche-Comté,prevalence,8.85,%
cardiovasculaire,2023,Bourgogne-Franche-Comté,mortalite,151.0,pour 100 000 hab
